6.81,                     -10.70014,-10,0,
6.82,                     -10.83513,-10,0,
6.83,                     -10.97012,-10,0,
6.84,                      -11.1051,-10,0,
6.85,                     -11.24009,-10,0,
6.86,                     -11.37507,-10,0,
6.87,                     -11.51005,-10,0,
6.88,                     -11.64503,-10,0,
6.89,                     -11.78001,-10,0,
6.9,                     -11.91498,-10,0,
6.91,                     -12.04995,-10,0,
6.92,                     -12.18492,-10,0,
6.93,                     -12.31989,-10,0,
6.94,                     -12.45486,-10,0,
6.95,                     -12.58983,-10,0,
6.96,                     -12.72479,-10,0,
6.97,                     -12.85975,-10,0,
6.98,                     -12.99471,-10,0,
6.99,                     -13.12967,-10,0,
7,                     -13.26463,-10,0,
7.01,                     -13.39959,-10,0,
7.02,                     -13.53454,-10,0,
7.03,                     -13.66949,-10,0,
7.04,                     -13.80444,-10,0,
7.05,                     -13.93939,-10,0,
7.06,                     -14.07433,-10,0,
7.07,                     -14.20928,-10,0,
7.08,                     -14.34422,-10,0,
7.09,                     -14.47916,-10,0,
7.1,                      -14.6141,-10,0,
7.11,                     -14.74903,-10,0,
7.12,                     -14.88397,-10,0,
7.13,                      -15.0189,-10,0,
7.14,                     -15.15383,-10,0,
7.15,                     -15.28876,-10,0,
7.16,                     -15.42369,-10,0,
7.17,                     -15.55862,-10,0,
7.18,                     -15.69354,-10,0,
7.19,                     -15.82846,-10,0,
7.2,                     -15.96338,-10,0,
7.21,                      -16.0983,-10,0,
7.22,                     -16.23322,-10,0,
7.23,                     -16.36813,-10,0,
7.24,                     -16.50305,-10,0,
7.25,                     -16.63796,-10,0,
7.26,                     -16.77287,-10,0,
7.27,                     -16.90777,-10,0,
7.28,                     -17.04268,-10,0,
7.29,                     -17.17758,-10,0,
7.3,                     -17.31249,-10,0,
7.31,                     -17.44739,-10,0,
7.32,                     -17.58228,-10,0,
7.33,                     -17.71718,-10,0,
7.34,                     -17.85208,-10,0,
7.35,                     -17.98697,-10,0,
7.36,                     -18.12186,-10,0,
7.37,                     -18.25675,-10,0,
7.38,                     -18.39164,-10,0,
7.39,                     -18.52652,-10,0,
7.4,                     -18.66141,-10,0,
7.41,                     -18.79629,-10,0,
7.42,                     -18.93117,-10,0,
7.43,                     -19.06605,-10,0,
7.44,                     -19.20092,-10,0,
7.45,                      -19.3358,-10,0,
7.46,                     -19.47067,-10,0,
7.47,                     -19.60554,-10,0,
7.48,                     -19.74041,-10,0,
7.49,                     -19.87528,-10,0,
7.5,                     -20.01015,-10,0,
7.51,                     -20.14501,-10,0,
7.52,                     -20.27987,-10,0,
7.53,                     -20.41473,-10,0,
7.54,                     -20.54959,-10,0,
7.55,                     -20.68445,-10,0,
7.56,                      -20.8193,-10,0,
7.57,                     -20.95415,-10,0,
7.58,                       -21.089,-10,0,
7.59,                     -21.22385,-10,0,
7.6,                      -21.3587,-10,0,
7.61,                     -21.49355,-10,0,
7.62,                     -21.62839,-10,0,
7.63,                     -21.76323,-10,0,
7.64,                     -21.89807,-10,0,
7.65,                     -22.03291,-10,0,
7.66,                     -22.16775,-10,0,
7.67,                     -22.30258,-10,0,
7.68,                     -22.43742,-10,0,
7.69,                     -22.57225,-10,0,
7.7,                     -22.70708,-10,0,
7.71,                      -22.8419,-10,0,
7.72,                     -22.97673,-10,0,
7.73,                     -23.11155,-10,0,
7.74,                     -23.24637,-10,0,
7.75,                     -23.38119,-10,0,
7.76,                     -23.51601,-10,0,
7.77,                     -23.65083,-10,0,
7.78,                     -23.78564,-10,0,
7.79,                     -23.92046,-10,0,
7.8,                     -24.05527,-10,0,
7.81,                     -24.19008,-10,0,
7.82,                     -24.32488,-10,0,
7.83,                     -24.45969,-10,0,
7.84,                     -24.59449,-10,0,
7.85,                     -24.72929,-10,0,
7.86,                     -24.86409,-10,0,
7.87,                     -24.99889,-10,0,
7.88,                     -25.13369,-10,0,
7.89,                     -25.26848,-10,0,
7.9,                     -25.40328,-10,0,
7.91,                     -25.53807,-10,0,
7.92,                     -25.67286,-10,0,
7.93,                     -25.80764,-10,0,
7.94,                     -25.94243,-10,0,
7.95,                     -26.07721,-10,0,
7.96,                     -26.21199,-10,0,
7.97,                     -26.34677,-10,0,
7.98,                     -26.48155,-10,0,
7.99,                     -26.61633,-10,0,
8,                      -26.7511,0,0,
8.01,                     -26.75074,10,0,
8.02,                     -26.61525,10,0,
8.03,                     -26.47975,10,0,
8.04,                     -26.34426,10,0,
8.05,                     -26.20877,10,0,
8.06,                     -26.07328,10,0,
8.07,                      -25.9378,10,0,
8.08,                     -25.80231,10,0,
8.09,                     -25.66683,10,0,
8.1,                     -25.53135,10,0,
8.11,                     -25.39587,10,0,
8.12,                     -25.26039,10,0,
8.13,                     -25.12491,10,0,
8.14,                     -24.98944,10,0,
8.15,                     -24.85397,10,0,
8.16,                      -24.7185,10,0,
8.17,                     -24.58303,10,0,
8.18,                     -24.44756,10,0,
8.19,                      -24.3121,10,0,
8.2,                     -24.17664,10,0,
8.21,                     -24.04118,10,0,
8.22,                     -23.90572,10,0,
8.23,                     -23.77026,10,0,
8.24,                      -23.6348,10,0,
8.25,                     -23.49935,10,0,
8.26,                      -23.3639,10,0,
8.27,                     -23.22845,10,0,
8.28,                       -23.093,10,0,
8.29,                     -22.95755,10,0,
